,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
71,1376990357817327623,https://twitter.com/chappers06/status/1376990357817327623,chappers06,Has anyone else who had the astrazeneca jab had swelling &amp; a significant amount of redness? My first was 5 days ago &amp; it’s got gradually redder. I look like I’ve been sucker punched in the arm.,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
72,1376989402317135877,https://twitter.com/BoothWilliam/status/1376989402317135877,BoothWilliam,"The moves by Berlin and Munich marked the latest action by authorities in Europe worried about possible blood-clot links with the vaccine by AstraZeneca, which is also seeking approval for use in the United States. https://t.co/pki8bFYvyz",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
73,1376989288248832005,https://twitter.com/digideskva/status/1376989288248832005,digideskva,"I've had my first vaccine and so far so good... Damn!! I guess that means I'll be turning up for work in the front room tomorrow after all 😑
#LaughAtLife #CovidVaccine #AstraZeneca #WorkFromHome #workhumour",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
74,1376989254602067968,https://twitter.com/robscape/status/1376989254602067968,robscape,Germany to suspend AstraZeneca vaccine for under 60s https://t.co/QI0fWChfZ5 OMG - Very disturbing!,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
75,1376988450902183937,https://twitter.com/martjjames/status/1376988450902183937,martjjames,"""Astra-Zeneca vaccine - was it really worth it?"" is not a clever headline on the #BBC website. It could suggest doubts about the product, whereas it's actually about business operations",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
76,1376988055496712194,https://twitter.com/dan_jenkins/status/1376988055496712194,dan_jenkins,This is getting a little ridiculous now; Covid: Germany limits use of AstraZeneca Covid jab for under-60s (just as Canada has done) - the EU board has said the benefits far outweigh the rare risk of a blood clot. https://t.co/i0P8U0Q4KW,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
77,1376987774037979136,https://twitter.com/ukfathers/status/1376987774037979136,ukfathers,Canada becomes the latest to suspend its use of AstraZeneca’s coronavirus vaccine because of safety fears.  https://t.co/7D1ruEcLED,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
78,1376987637391749121,https://twitter.com/JorgenFaxholm/status/1376987637391749121,JorgenFaxholm,"Germany Hits Pause Again on AstraZeneca After 31 Reports of Rare Blood Clots, 9 Deaths",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
79,1376987443388424198,https://twitter.com/kipe76/status/1376987443388424198,kipe76,"How could #Guinea receive 69.000 of @AstraZeneca doses expiring on April 13? Stock sent by the EU. 
Heard this evening from @DjomaMedia 
Is that not dangerous ? It must be.
CC @anss_guinee
#Kibaro #Covid19 #CoronaVirus",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
80,1376986208610496513,https://twitter.com/benadam67433058/status/1376986208610496513,benadam67433058,"When i received the #vaccine I asked for Pfizer but they didn’t have it. No information was given to me of the risks , I wasn’t warned of any side effects. This is not the way medicine should be practiced in a western country. I wasn’t given a choice #Battery? #AstraZeneca",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
