,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
36,1376897494353727491,https://twitter.com/EUI_EU/status/1376897494353727491,EUI_EU,"Professor Benno Gammerl recently took up the EUI’s Chair in the History of Gender and Sexuality, in the @EUI_History department. 

Read more on his research, latest projects, and newly published book! 

🔗https://t.co/45XWmrkxDL
#GenderHistory #GenderStudies https://t.co/cZhKdVK1RX",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
37,1376896935051792385,https://twitter.com/Ag83ITA/status/1376896935051792385,Ag83ITA,"And btw we,the European people,are still waiting for the geniuses in the @EU_Commission who signed ""best effort"" contracts with #Bigpharma for #CovidVaccines  to resign. It's never too late. #EU #covid",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
38,1376895497869352960,https://twitter.com/Certifiedjunta/status/1376895497869352960,Certifiedjunta,"""Tens of thousands of Tigrayans are again being driven from their homes."" #VerifiedWithdrawalOfEritrea @POTUS @antonioguterres @GermanyDiplo @mfa_russia @SecBlinken @UN @francediplo_EN @ItalyMFA @EU_Commission #TigrayGenocide
https://t.co/ujuO5c95tV",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
39,1376895080322248708,https://twitter.com/francesca_bria/status/1376895080322248708,francesca_bria,"First meeting of the #NewEuropeanBauhaus high-level Roundtable with President @vonderleyen, Commissioners @GabrielMariya and @ElisaFerreiraEC. Great ideas about building a movement for the ecological transition, focused on innovation, design, culture and education @EU_Commission https://t.co/AMEQEFWu9v",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
40,1376891460566581250,https://twitter.com/EGIC_/status/1376891460566581250,EGIC_,"The Head of the #Saudi Mission to the #EU @SaadAlarify organised a working lunch with the Deputy Secretary General for Political Affairs of the EU @enriquemora_  and the Ambassadors of the #GCC countries, to discuss regional developments &amp; cooperation.
🔶https://t.co/0hgPnSPVNo https://t.co/rWiQlP5sWl",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
41,1376885933073694720,https://twitter.com/AskfoodE/status/1376885933073694720,AskfoodE,"We're glad to invite you the final webinar Beyond COVID-19 series: ""Open Science: challenges and opportunities to promote knowledge-based innovation of the Food System ""

Event Details: 7/4/21 at 14:00 CEST
Register FREE:
https://t.co/zPkh0bc0C8
Web:
https://t.co/Hd7po7GiU0 https://t.co/Div6zbp2o3",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
42,1376883166057758726,https://twitter.com/OlderGf/status/1376883166057758726,OlderGf,"Some European policymakers are worried that the EU's measures to power an economic recovery from the crisis may not be big enough or come fast enough. But economists warn that the biggest threat to a quick recovery is the EU's troubled #vaccination rollout
https://t.co/Pb0xS64OdI",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
43,1376877040322936832,https://twitter.com/SkinLabEU/status/1376877040322936832,SkinLabEU,I just won a Master Bot Kudos by beating the 'Cyphernomicon MFAQ Quest' on @gitcoin quests. https://t.co/ub7MUcwu8Z,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
44,1376876175331618817,https://twitter.com/EUEagleHawk1/status/1376876175331618817,EUEagleHawk1,"ah shit, here we go again https://t.co/xEp9hi0q3X",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
45,1376874481893961736,https://twitter.com/AndrewPGeddes/status/1376874481893961736,AndrewPGeddes,The @migrpolcentre has got a new logo to go with the @EUI_EU rebrand. https://t.co/nicLivKipu,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
