,id,permalink,username,text,date,vaccino,location
128,1376897136994947072,https://twitter.com/euronews/status/1376897136994947072,euronews,"Even as the EU regulator says the benefits outweigh the risks, Scandinavian countries remain wary of AstraZeneca's vaccine. #HealthcareWeek https://t.co/P2AhxqCPoO",2021-03-30,AstraZeneca,Europa
129,1376896952449830913,https://twitter.com/StefanSasse/status/1376896952449830913,StefanSasse,I'm at the point where I don't wanna hear the name AstraZeneca anymore. Just give me the damn shot already. I'd take Sputnik V! I want me and other people vaccinated!,2021-03-30,AstraZeneca,Europa
130,1376896755833393154,https://twitter.com/frankreiff/status/1376896755833393154,frankreiff,"The EMA recommendations are based around AstraZeneca’s trials and the data from the UK rollout. It is conceivable that there’s a connection with a contraceptive pill that is more widely used in Germany than in the UK, but the UK data is starting to look a little dodgy too.",2021-03-30,AstraZeneca,Europa
131,1376895276019933192,https://twitter.com/dwnews/status/1376895276019933192,dwnews,"Authorities in Berlin and Munich are temporarily halting use of the AstraZeneca vaccine on people under the age of 60. 

Germany's federal and state health ministers will meet later on Tuesday.

https://t.co/1YmrbI0BEB",2021-03-30,AstraZeneca,Europa
132,1376894974608957450,https://twitter.com/frankreiff/status/1376894974608957450,frankreiff,"Ok, Germany is moving towards AstraZeneca only for the over 60s. That will probably cause other countries to follow suit again.",2021-03-30,AstraZeneca,Europa
133,1376893556829343751,https://twitter.com/aiizavva/status/1376893556829343751,aiizavva,"About to get the AstraZeneca vaccine, but Berlin state (I'm not residing there) just suspended it for under 60-year-olds and it's giving me anxiety 😬",2021-03-30,AstraZeneca,Europa
134,1376893313102516232,https://twitter.com/1df17bc/status/1376893313102516232,1df17bc,At this rate I'm never going to get my second shot of AstraZeneca,2021-03-30,AstraZeneca,Europa
135,1376888902817095685,https://twitter.com/Florian_Hanover/status/1376888902817095685,Florian_Hanover,"#AstraZeneca Denmark and Norway have good data...

@EMA_News killed healthy young people ☹️ @PEI_Germany https://t.co/DtBiMjytdd",2021-03-30,AstraZeneca,Europa
136,1376887820481073152,https://twitter.com/urzwoo/status/1376887820481073152,urzwoo,"For all of the UK’s denials, there definitely seem to be something happening here. 

https://t.co/rpIKkLGayq Berlin halts AstraZeneca vaccines for under 60s",2021-03-30,AstraZeneca,Europa
137,1376884434058772483,https://twitter.com/mehabecapital/status/1376884434058772483,mehabecapital,GERMAN VACCINATION COMMISSION RECOMMENDS ASTRAZENECA CORONAVIRUS VACCCINE ONLY FOR MEN AND WOMEN OVER 60 YEARS OLD IN GERMANY - FOCUS ONLINE,2021-03-30,AstraZeneca,Europa
138,1376882439033921536,https://twitter.com/PatientView/status/1376882439033921536,PatientView,#PAGC19 @EHC_Haemophilia have released a statement on the EMA's conclusions on the review of the safety of the COVID-19 AstraZeneca vaccine. Read it online at https://t.co/LmSiN6e9YA #haemophilia #covid,2021-03-30,AstraZeneca,Europa
139,1376882246171435013,https://twitter.com/mehabecapital/status/1376882246171435013,mehabecapital,UPDATE - Berlin and Munich suspend AstraZeneca vaccinations for under-60s with immediate effect. Other clinics across Germany consider discontinuing the vaccine (BILD),2021-03-30,AstraZeneca,Europa
140,1376882240928485381,https://twitter.com/Florian_Hanover/status/1376882240928485381,Florian_Hanover,"#AstraZeneca 

This vaccine must not be used in low-covid-risk individuals. 

Maybe this is true for all current covid vaccines? 

NNT? Risk/Benefit? 

@gerdantes @dirnagl @bengoldacre https://t.co/tRThIczBjq",2021-03-30,AstraZeneca,Europa
141,1376880758913171461,https://twitter.com/risikogruppen/status/1376880758913171461,risikogruppen,"AstraZeneca, Kurz-Lockdown und PIMS-Syndrom

https://t.co/gUC6YXSVPv",2021-03-30,AstraZeneca,Europa
142,1376880569431289856,https://twitter.com/Florian_Hanover/status/1376880569431289856,Florian_Hanover,"#AstraZeneca @ingo_keck @RolandBakerIII 

AZ is going downhill as expected. 

Hope no more young people are exposed before we can predict that complication.

🤔 thrombo problem is (?) triggered by spike - so could happen with all current vaccines -&gt; lets vacc. old at-risk only? https://t.co/YIxD69n8XU",2021-03-30,AstraZeneca,Europa
143,1376879590719782913,https://twitter.com/biscuitsgod/status/1376879590719782913,biscuitsgod,"Bloody EU, always putting the Astra Zeneca jab down because of Brexit...  Oh, wait, what? https://t.co/gbJPyB1XiG",2021-03-30,AstraZeneca,Europa
144,1376872106558959616,https://twitter.com/_monchella/status/1376872106558959616,_monchella,German regulator reportedly says nine have died from blood clots after taking AstraZeneca vaccine,2021-03-30,AstraZeneca,Europa
145,1376872093648818176,https://twitter.com/50trends_de/status/1376872093648818176,50trends_de,"[ TTs DE🇩🇪 14:21 ]
#AstraZeneca has entered the Top Trends =&gt; 1⃣ https://t.co/QJBwmxPPof",2021-03-30,AstraZeneca,Europa
146,1376871853944410113,https://twitter.com/mehabecapital/status/1376871853944410113,mehabecapital,JUST IN - Berlin suspends AstraZeneca vaccinations for under 60 years olds as the German Paul Ehrlich Institute (PEI) reports 31 suspected cases of brain thrombosis and nine deaths after vaccination nationwide.,2021-03-30,AstraZeneca,Europa
147,1376871826597543936,https://twitter.com/AndreasShrugged/status/1376871826597543936,AndreasShrugged,"This comes after Berlin's largest university hospital, the Charité, has suspended #AstraZeneca vaccinations for women below age 55 and university hospitals in other states are calling for a suspension. No complications have occurred at Charité so far though. Never-ending story? https://t.co/FOVxpaq2Rj",2021-03-30,AstraZeneca,Europa
148,1376871528239882244,https://twitter.com/heblog/status/1376871528239882244,heblog,Dies 👇🏼 #AstraZeneca #Impfstoff https://t.co/Mbi57f8eTA,2021-03-30,AstraZeneca,Europa
149,1376868273233485828,https://twitter.com/rachel_baig/status/1376868273233485828,rachel_baig,Berlin halts #AstraZeneca vaccines for women under 60 https://t.co/pKEtXewkON,2021-03-30,AstraZeneca,Europa
150,1376868190450561025,https://twitter.com/frankreiff/status/1376868190450561025,frankreiff,"Germany reports 31 cases of CSVT after AstraZeneca injections: 29 women, 2 men, 9 deaths. All this with fewer than 2M injections. That's one case per 64.516, probably twice that for women. It certainly deserves closer study and a little bit of caution.",2021-03-30,AstraZeneca,Europa
151,1376866996793524228,https://twitter.com/AP_Europe/status/1376866996793524228,AP_Europe,Berlin again suspends use of AstraZeneca's coronavirus vaccine for people under 60 because of blood clot cases. https://t.co/XnRz9FSNc7,2021-03-30,AstraZeneca,Europa
152,1376866667163160576,https://twitter.com/fromBembeltown/status/1376866667163160576,fromBembeltown,"Okay, also Shutdown bis November #AstraZeneca",2021-03-30,AstraZeneca,Europa
153,1376863159949099011,https://twitter.com/MikaYuu24/status/1376863159949099011,MikaYuu24,"Astrazeneca vaccine was stopped for women under 55 in some clinics, districts here bc of some serious cases and death...So anyone be aware. It can cause brain thrombosis.",2021-03-30,AstraZeneca,Europa
154,1376861497989722112,https://twitter.com/dwnews/status/1376861497989722112,dwnews,"The city-state of Berlin is suspending the use of the AstraZeneca coronavirus vaccine for women under 60.

https://t.co/I9fzdKzh0r",2021-03-30,AstraZeneca,Europa
