;area;parola_cercata;date;media;median;count;stato
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Portugal
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Romania
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Romania
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Romania
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Romania
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Romania
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Romania
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Romania
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Romania
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Romania
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Romania
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Romania
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Romania
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Romania
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Romania
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Romania
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Romania
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Romania
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Romania
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Romania
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Romania
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Romania
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Romania
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Romania
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Romania
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Romania
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Romania
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Romania
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Romania
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Romania
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Romania
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Romania
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Slovakia
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Slovakia
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Slovakia
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Slovakia
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Slovakia
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Slovakia
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Slovakia
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Slovakia
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Slovakia
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Slovakia
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Slovakia
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Slovakia
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Slovakia
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Slovakia
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Slovakia
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Slovakia
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Slovakia
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Slovakia
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Slovakia
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Slovakia
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Slovakia
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Slovakia
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Slovakia
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Slovakia
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Slovakia
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Slovakia
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Slovakia
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Slovakia
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Slovakia
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Slovakia
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Slovakia
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Slovenia
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Slovenia
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Slovenia
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Slovenia
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Slovenia
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Slovenia
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Slovenia
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Slovenia
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Slovenia
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Slovenia
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Slovenia
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Slovenia
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Slovenia
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Slovenia
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Slovenia
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Slovenia
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Slovenia
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Slovenia
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Slovenia
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Slovenia
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Slovenia
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Slovenia
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Slovenia
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Slovenia
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Slovenia
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Slovenia
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Slovenia
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Slovenia
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Slovenia
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Slovenia
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Slovenia
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Spain
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Spain
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Spain
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Spain
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Spain
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Spain
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Spain
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Spain
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Spain
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Spain
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Spain
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Spain
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Spain
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Spain
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Spain
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Spain
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Spain
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Spain
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Spain
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Spain
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Spain
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Spain
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Spain
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Spain
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Spain
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Spain
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Spain
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Spain
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Spain
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Spain
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Spain
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Sweden
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Sweden
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Sweden
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Sweden
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Sweden
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Sweden
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Sweden
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Sweden
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Sweden
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Sweden
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Sweden
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Sweden
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Sweden
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Sweden
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Sweden
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Sweden
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Sweden
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Sweden
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Sweden
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Sweden
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Sweden
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Sweden
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Sweden
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Sweden
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Sweden
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Sweden
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Sweden
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Sweden
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Sweden
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Sweden
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Sweden
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Austria
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Austria
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Austria
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Austria
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Austria
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Austria
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Austria
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Austria
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Austria
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Austria
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Austria
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Austria
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Austria
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Austria
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Austria
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Austria
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Austria
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Austria
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Austria
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Austria
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Austria
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Austria
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Austria
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Austria
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Austria
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Austria
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Austria
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Austria
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Austria
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Austria
30;EU;EU;2021-03-31;0,0;0,0;0;Austria
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Belgium
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Belgium
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Belgium
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Belgium
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Belgium
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Belgium
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Belgium
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Belgium
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Belgium
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Belgium
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Belgium
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Belgium
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Belgium
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Belgium
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Belgium
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Belgium
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Belgium
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Belgium
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Belgium
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Belgium
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Belgium
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Belgium
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Belgium
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Belgium
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Belgium
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Belgium
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Belgium
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Belgium
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Belgium
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Belgium
30;EU;EU;2021-03-31;0,0;0,0;0;Belgium
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Bulgaria
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Bulgaria
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Bulgaria
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Bulgaria
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Bulgaria
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Bulgaria
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Bulgaria
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Bulgaria
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Bulgaria
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Bulgaria
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Bulgaria
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Bulgaria
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Bulgaria
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Bulgaria
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Bulgaria
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Bulgaria
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Bulgaria
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Bulgaria
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Bulgaria
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Bulgaria
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Bulgaria
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Bulgaria
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Bulgaria
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Bulgaria
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Bulgaria
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Bulgaria
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Bulgaria
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Bulgaria
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Bulgaria
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Bulgaria
30;EU;EU;2021-03-31;0,0;0,0;0;Bulgaria
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Norway
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Norway
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Norway
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Norway
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Norway
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Norway
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Norway
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Norway
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Norway
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Norway
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Norway
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Norway
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Norway
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Norway
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Norway
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Norway
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Norway
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Norway
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Norway
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Norway
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Norway
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Norway
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Norway
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Norway
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Norway
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Norway
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Norway
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Norway
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Norway
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Norway
30;EU;EU;2021-03-31;0,0;0,0;0;Norway
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Croatia
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Croatia
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Croatia
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Croatia
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Croatia
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Croatia
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Croatia
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Croatia
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Croatia
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Croatia
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Croatia
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Croatia
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Croatia
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Croatia
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Croatia
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Croatia
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Croatia
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Croatia
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Croatia
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Croatia
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Croatia
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Croatia
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Croatia
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Croatia
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Croatia
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Croatia
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Croatia
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Croatia
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Croatia
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Croatia
30;EU;EU;2021-03-31;0,0;0,0;0;Croatia
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Republic of Cyprus
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Republic of Cyprus
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Republic of Cyprus
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Republic of Cyprus
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Republic of Cyprus
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Republic of Cyprus
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Republic of Cyprus
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Republic of Cyprus
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Republic of Cyprus
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Republic of Cyprus
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Republic of Cyprus
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Republic of Cyprus
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Republic of Cyprus
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Republic of Cyprus
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Republic of Cyprus
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Republic of Cyprus
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Republic of Cyprus
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Republic of Cyprus
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Republic of Cyprus
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Republic of Cyprus
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Republic of Cyprus
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Republic of Cyprus
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Republic of Cyprus
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Republic of Cyprus
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Republic of Cyprus
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Republic of Cyprus
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Republic of Cyprus
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Republic of Cyprus
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Republic of Cyprus
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Republic of Cyprus
30;EU;EU;2021-03-31;0,0;0,0;0;Republic of Cyprus
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Czech Republic
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Czech Republic
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Czech Republic
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Czech Republic
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Czech Republic
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Czech Republic
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Czech Republic
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Czech Republic
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Czech Republic
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Czech Republic
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Czech Republic
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Czech Republic
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Czech Republic
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Czech Republic
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Czech Republic
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Czech Republic
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Czech Republic
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Czech Republic
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Czech Republic
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Czech Republic
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Czech Republic
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Czech Republic
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Czech Republic
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Czech Republic
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Czech Republic
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Czech Republic
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Czech Republic
